Wall time,Step,Value
1777357900.7034898,1832400,8.793039341981057e-06
1777357923.118258,1836000,8.599036846135277e-06
1777357945.861469,1839600,8.726664418645669e-06
1777357968.4587996,1843200,8.356641046702862e-06
1777357990.7775543,1846800,8.858899491315242e-06
1777358013.6604214,1850400,8.769876330916304e-06
1777358035.9218042,1854000,9.501600288785994e-06
1777358058.426954,1857600,8.02447357273195e-06
1777358080.8001223,1861200,8.544633601559326e-06
1777358103.5686667,1864800,9.063698598765768e-06
1777358126.4379594,1868400,9.53745075094048e-06
1777358148.9387975,1872000,9.934787158272229e-06
1777358171.2458727,1875600,9.276153832615819e-06
1777358193.941091,1879200,8.764512131165247e-06
1777358216.550926,1882800,8.212718057620805e-06
1777358239.0240612,1886400,7.0414275796792936e-06
1777358261.6791947,1890000,8.691830771567766e-06
1777358284.6357677,1893600,8.722798156668432e-06
1777358307.0959651,1897200,8.110812814265955e-06
1777358329.63824,1900800,9.657927876105532e-06
1777358352.0585258,1904400,8.380079634662252e-06
1777358374.7838356,1908000,6.565757303178543e-06
1777358397.2736876,1911600,8.185385013348423e-06
1777358419.754645,1915200,7.863910468586255e-06
1777358441.9361238,1918800,9.219141247740481e-06
1777358464.826922,1922400,7.283359991561156e-06
1777358487.7692604,1926000,6.583077265531756e-06
1777358510.1958911,1929600,7.680332601012196e-06
1777358532.7427382,1933200,7.676929271838162e-06
1777358555.6045384,1936800,7.888506843301002e-06
1777358578.464245,1940400,6.015256076352671e-06
1777358601.626412,1944000,7.538490990555147e-06
1777358624.3285007,1947600,8.012671969481744e-06
1777358646.8858724,1951200,8.897174666344654e-06
1777358669.365342,1954800,9.547514309815597e-06
1777358692.3992276,1958400,7.1619961090618744e-06
1777358714.827418,1962000,8.466620784020051e-06
1777358737.1605356,1965600,6.838391982455505e-06
1777358759.680258,1969200,7.218440259748604e-06
1777358782.061868,1972800,8.526732926839031e-06
1777358804.4920104,1976400,9.011630027089268e-06
1777358827.0404437,1980000,7.61361479817424e-06
1777358850.107382,1983600,7.469161573681049e-06
1777358872.696514,1987200,7.42449083190877e-06
1777358895.547453,1990800,7.378823283943348e-06
1777358918.2638083,1994400,7.399329206236871e-06
1777358940.692199,1998000,7.916326467238832e-06
1777358975.1508574,2001600,7.5950388236378785e-06
1777359008.2971275,2005200,8.028359843592625e-06
1777359030.599786,2008800,7.36218817110057e-06
1777359052.6122372,2012400,6.9788484324817546e-06
1777359074.5658603,2016000,7.294715032912791e-06
1777359096.5246885,2019600,9.712222890811972e-06
1777359118.6707394,2023200,8.545314813090954e-06
1777359140.830181,2026800,7.7399436122505e-06
1777359162.8060148,2030400,7.257072866195813e-06
1777359186.2781968,2034000,6.407913133443799e-06
1777359208.3533459,2037600,9.73346504906658e-06
1777359230.4028044,2041200,9.330373359262012e-06
1777359254.0296187,2044800,6.632639724557521e-06
1777359276.308719,2048400,8.586415788158774e-06
1777359299.0401728,2052000,9.658256203692872e-06
1777359321.3695624,2055600,8.564760719309561e-06
1777359343.4525232,2059200,9.337842129752971e-06
1777359365.4317422,2062800,8.000813068065327e-06
1777359387.378855,2066400,7.80351911089383e-06
1777359409.3617787,2070000,8.333892765222117e-06
1777359431.9874618,2073600,7.299036042240914e-06
1777359454.4340873,2077200,8.088365575531498e-06
1777359476.5102167,2080800,6.693395789625356e-06
1777359498.590028,2084400,7.38591916160658e-06
1777359521.4155831,2088000,9.09672598936595e-06
1777359544.0443795,2091600,9.551139555696864e-06
1777359566.9254336,2095200,7.0135947680682875e-06
1777359590.1313772,2098800,8.640142368676607e-06
